,Problem,Max depth,Macros,Solver,Metric,Dist type,Name type,rep,Elapsed,Fitness,Test Fitness
0,NOT,10,True,random_search,shd,fine,str,0,8.184245824813843,0.0,0.0
1,NOT,10,True,random_search,discrete_metric,fine,str,0,7.924451112747192,0.0,0.0
2,NOT,10,True,random_search,shd,fine,lin,0,7.018593072891235,0.0,0.0
3,NOT,10,True,random_search,discrete_metric,fine,lin,0,7.07732892036438,0.0,0.0
4,NOT,10,True,hill_climber,shd,fine,str,0,21.24608302116394,0.0,0.0
5,NOT,10,True,hill_climber,discrete_metric,fine,str,0,21.100597143173218,0.0,0.0
6,NOT,10,True,hill_climber,shd,fine,lin,0,30.261063814163208,0.027777777777777776,0.5
7,NOT,10,True,hill_climber,discrete_metric,fine,lin,0,30.209688186645508,0.0,0.0
8,NOT,10,True,genetic_algorithm,shd,fine,str,0,28.252877473831177,0.0,0.0
9,NOT,10,True,genetic_algorithm,discrete_metric,fine,str,0,51.50117874145508,0.0,0.0
10,NOT,10,True,genetic_algorithm,shd,fine,lin,0,39.86764931678772,0.0,0.0
11,NOT,10,True,genetic_algorithm,discrete_metric,fine,lin,0,29.937875986099243,0.0,0.0
12,AND,10,True,random_search,shd,fine,str,0,24.683632373809814,0.0,0.0
13,AND,10,True,random_search,discrete_metric,fine,str,0,23.31359076499939,0.0,0.0
14,AND,10,True,random_search,shd,fine,lin,0,25.741060733795166,0.0,0.0
15,AND,10,True,random_search,discrete_metric,fine,lin,0,22.59836983680725,0.0,0.0
16,AND,10,True,hill_climber,shd,fine,str,0,22.868491411209106,0.0,0.0
17,AND,10,True,hill_climber,discrete_metric,fine,str,0,32.954705238342285,0.0,0.0
18,AND,10,True,hill_climber,shd,fine,lin,0,46.73301148414612,0.0,0.0
19,AND,10,True,hill_climber,discrete_metric,fine,lin,0,48.25230646133423,0.0,0.0
20,AND,10,True,genetic_algorithm,shd,fine,str,0,126.1232852935791,0.0,0.0
21,AND,10,True,genetic_algorithm,discrete_metric,fine,str,0,141.08598256111145,0.0,0.0
22,AND,10,True,genetic_algorithm,shd,fine,lin,0,59.73436999320984,0.0,0.0
23,AND,10,True,genetic_algorithm,discrete_metric,fine,lin,0,58.3412446975708,0.0,0.0
24,SUCC,10,True,random_search,shd,fine,str,0,114.8572678565979,0.008459076360310928,1.0
25,SUCC,10,True,random_search,discrete_metric,fine,str,0,123.34574770927429,0.0,0.0
26,SUCC,10,True,random_search,shd,fine,lin,0,111.87511277198792,0.016460905349794237,0.75
27,SUCC,10,True,random_search,discrete_metric,fine,lin,0,112.5980908870697,0.0,0.0
28,SUCC,10,True,hill_climber,shd,fine,str,0,158.79401922225952,0.0,0.0
29,SUCC,10,True,hill_climber,discrete_metric,fine,str,0,184.16317200660706,0.6666666666666666,0.75
30,SUCC,10,True,hill_climber,shd,fine,lin,0,117.8227105140686,0.0,0.0
31,SUCC,10,True,hill_climber,discrete_metric,fine,lin,0,196.37516355514526,0.6666666666666666,0.75
32,SUCC,10,True,genetic_algorithm,shd,fine,str,0,633.4076087474823,0.0,0.0
33,SUCC,10,True,genetic_algorithm,discrete_metric,fine,str,0,694.8338921070099,0.6666666666666666,0.75
34,SUCC,10,True,genetic_algorithm,shd,fine,lin,0,426.00206422805786,0.0,0.0
35,SUCC,10,True,genetic_algorithm,discrete_metric,fine,lin,0,616.521901845932,0.0,0.0
36,PLUS,10,True,random_search,shd,fine,str,0,165.88350105285645,0.009876543209876543,0.25
37,PLUS,10,True,random_search,discrete_metric,fine,str,0,168.5154733657837,0.4,0.25
38,PLUS,10,True,random_search,shd,fine,lin,0,166.84008264541626,0.008230452674897118,0.375
39,PLUS,10,True,random_search,discrete_metric,fine,lin,0,173.7567720413208,0.4,0.25
40,PLUS,10,True,hill_climber,shd,fine,str,0,188.86769819259644,0.008230452674897118,0.375
41,PLUS,10,True,hill_climber,discrete_metric,fine,str,0,136.85372591018677,0.4,0.25
42,PLUS,10,True,hill_climber,shd,fine,lin,0,255.91474747657776,0.008230452674897118,0.375
43,PLUS,10,True,hill_climber,discrete_metric,fine,lin,0,142.11846232414246,0.4,0.25
44,PLUS,10,True,genetic_algorithm,shd,fine,str,0,926.2491464614868,0.009876543209876543,0.25
45,PLUS,10,True,genetic_algorithm,discrete_metric,fine,str,0,884.8503770828247,0.4,0.25
46,PLUS,10,True,genetic_algorithm,shd,fine,lin,0,409.3480718135834,0.009876543209876543,0.25
47,PLUS,10,True,genetic_algorithm,discrete_metric,fine,lin,0,470.5896728038788,0.4,0.25
48,IS_ZERO,10,True,random_search,shd,fine,str,0,33.28806495666504,0.0,0.0
49,IS_ZERO,10,True,random_search,discrete_metric,fine,str,0,32.183013916015625,0.3333333333333333,0.2
50,IS_ZERO,10,True,random_search,shd,fine,str,0,93.13890838623047,0.0,0.0
51,IS_ZERO,10,True,random_search,discrete_metric,fine,str,0,93.58565998077393,0.0,0.0
52,IS_ZERO,10,True,random_search,shd,fine,lin,0,34.985334396362305,0.0,0.0
53,IS_ZERO,10,True,random_search,discrete_metric,fine,lin,0,34.971004009246826,0.0,0.0
54,IS_ZERO,10,True,random_search,shd,fine,lin,0,92.8340528011322,0.0,0.0
55,IS_ZERO,10,True,random_search,discrete_metric,fine,lin,0,91.70133066177368,0.0,0.0
56,IS_ZERO,10,True,hill_climber,shd,fine,str,0,51.08592343330383,0.018518518518518517,0.2
57,IS_ZERO,10,True,hill_climber,discrete_metric,fine,str,0,70.6002516746521,0.0,0.0
58,IS_ZERO,10,True,hill_climber,shd,fine,str,0,209.07739329338074,0.0,0.0
59,IS_ZERO,10,True,hill_climber,discrete_metric,fine,str,0,195.87186336517334,0.0,0.0
60,IS_ZERO,10,True,hill_climber,shd,fine,lin,0,36.0914261341095,0.018518518518518517,0.2
61,IS_ZERO,10,True,hill_climber,discrete_metric,fine,lin,0,52.17830562591553,0.0,0.0
62,IS_ZERO,10,True,hill_climber,shd,fine,lin,0,167.24367880821228,0.018518518518518517,0.2
63,IS_ZERO,10,True,hill_climber,discrete_metric,fine,lin,0,146.08780574798584,0.3333333333333333,0.2
64,IS_ZERO,10,True,genetic_algorithm,shd,fine,str,0,125.4102942943573,0.018518518518518517,0.2
65,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,str,0,129.02181100845337,0.0,0.0
66,IS_ZERO,10,True,genetic_algorithm,shd,fine,str,0,427.64282155036926,0.0,0.0
67,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,str,0,523.4965214729309,0.3333333333333333,0.2
68,IS_ZERO,10,True,genetic_algorithm,shd,fine,lin,0,88.34416890144348,0.018518518518518517,0.2
69,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,lin,0,104.7567687034607,0.0,0.0
70,IS_ZERO,10,True,genetic_algorithm,shd,fine,lin,0,311.60271096229553,0.018518518518518517,0.2
71,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,lin,0,422.9643609523773,0.3333333333333333,0.2
72,ALL,10,True,random_search,shd,fine,str,0,365.23928809165955,1.0,1.0
73,ALL,10,True,random_search,discrete_metric,fine,str,0,369.501825094223,1.0,1.0
74,ALL,10,True,random_search,shd,fine,str,0,897.5810194015503,1.0,1.0
75,ALL,10,True,random_search,discrete_metric,fine,str,0,959.622564792633,1.0,1.0
76,ALL,10,True,random_search,shd,fine,lin,0,368.4323949813843,1.0,1.0
77,ALL,10,True,random_search,discrete_metric,fine,lin,0,372.1700847148895,1.0,1.0
78,ALL,10,True,random_search,shd,fine,lin,0,912.2215559482574,1.0,1.0
79,ALL,10,True,random_search,discrete_metric,fine,lin,0,920.7204420566559,1.0,1.0
80,ALL,10,True,hill_climber,shd,fine,str,0,418.41579484939575,1.0,1.0
81,ALL,10,True,hill_climber,discrete_metric,fine,str,0,330.6880762577057,1.0,1.0
82,ALL,10,True,hill_climber,shd,fine,str,0,862.3975849151611,1.0,1.0
83,ALL,10,True,hill_climber,discrete_metric,fine,str,0,907.1177608966827,1.0,1.0
84,ALL,10,True,hill_climber,shd,fine,lin,0,741.5168213844299,1.0,1.0
85,ALL,10,True,hill_climber,discrete_metric,fine,lin,0,579.2060384750366,1.0,1.0
86,ALL,10,True,hill_climber,shd,fine,lin,0,1583.065916776657,1.0,1.0
87,ALL,10,True,hill_climber,discrete_metric,fine,lin,0,5770.798190355301,1.0,1.0
88,ALL,10,True,genetic_algorithm,shd,fine,str,0,1733.8199117183685,1.0,0.6666666666666666
89,ALL,10,True,genetic_algorithm,discrete_metric,fine,str,0,1698.7900609970093,1.0,1.0
90,ALL,10,True,genetic_algorithm,shd,fine,str,0,7697.91424036026,1.0,1.0
91,ALL,10,True,genetic_algorithm,discrete_metric,fine,str,0,12853.559514760971,1.0,1.0
92,ALL,10,True,genetic_algorithm,shd,fine,lin,0,1578.958553314209,1.0,1.0
93,ALL,10,True,genetic_algorithm,discrete_metric,fine,lin,0,1578.0726685523987,1.0,1.0
94,ALL,10,True,genetic_algorithm,shd,fine,lin,0,5502.120285749435,1.0,1.0
95,ALL,10,True,genetic_algorithm,discrete_metric,fine,lin,0,5505.303423643112,1.0,1.0
96,FOLD,10,True,random_search,shd,fine,str,0,328.05012583732605,1.0,1.0
97,FOLD,10,True,random_search,discrete_metric,fine,str,0,335.76644587516785,1.0,1.0
98,FOLD,10,True,random_search,shd,fine,lin,0,327.04250407218933,1.0,1.0
99,FOLD,10,True,random_search,discrete_metric,fine,lin,0,327.92231369018555,1.0,1.0
100,FOLD,10,True,hill_climber,shd,fine,str,0,372.11519503593445,1.0,1.0
101,FOLD,10,True,hill_climber,discrete_metric,fine,str,0,254.65774178504944,1.0,0.4
102,FOLD,10,True,hill_climber,shd,fine,lin,0,301.89952993392944,1.0,1.0
103,FOLD,10,True,hill_climber,discrete_metric,fine,lin,0,1578.3080594539642,1.0,1.0
104,FOLD,10,True,genetic_algorithm,shd,fine,str,0,2533.920169353485,1.0,1.0
105,FOLD,10,True,genetic_algorithm,discrete_metric,fine,str,0,4401.182544469833,1.0,1.0
106,FOLD,10,True,genetic_algorithm,shd,fine,lin,0,1662.660882472992,1.0,1.0
107,FOLD,10,True,genetic_algorithm,discrete_metric,fine,lin,0,1508.212737083435,1.0,1.0
108,NOT,10,True,random_search,shd,fine,str,1,10.943177938461304,0.027777777777777776,0.5
109,NOT,10,True,random_search,discrete_metric,fine,str,1,13.140545129776001,0.0,0.0
110,NOT,10,True,random_search,shd,fine,lin,1,10.92171835899353,0.0,0.0
111,NOT,10,True,random_search,discrete_metric,fine,lin,1,13.26750636100769,0.0,0.0
112,NOT,10,True,hill_climber,shd,fine,str,1,25.188384771347046,0.0,0.0
113,NOT,10,True,hill_climber,discrete_metric,fine,str,1,50.030566930770874,0.5,0.5
114,NOT,10,True,hill_climber,shd,fine,lin,1,9.532242774963379,0.0,0.0
115,NOT,10,True,hill_climber,discrete_metric,fine,lin,1,28.786757469177246,0.0,0.0
116,NOT,10,True,genetic_algorithm,shd,fine,str,1,93.80091333389282,0.027777777777777776,0.5
117,NOT,10,True,genetic_algorithm,discrete_metric,fine,str,1,97.52389454841614,0.0,0.0
118,NOT,10,True,genetic_algorithm,shd,fine,lin,1,62.31048345565796,0.0,0.0
119,NOT,10,True,genetic_algorithm,discrete_metric,fine,lin,1,45.749531984329224,0.0,0.0
120,AND,10,True,random_search,shd,fine,str,1,39.71745729446411,0.0,0.0
121,AND,10,True,random_search,discrete_metric,fine,str,1,44.82798933982849,0.0,0.0
122,AND,10,True,random_search,shd,fine,lin,1,41.63374662399292,0.0,0.0
123,AND,10,True,random_search,discrete_metric,fine,lin,1,39.353702783584595,0.0,0.0
124,AND,10,True,hill_climber,shd,fine,str,1,96.8774003982544,0.0,0.0
125,AND,10,True,hill_climber,discrete_metric,fine,str,1,76.48107242584229,0.0,0.0
126,AND,10,True,hill_climber,shd,fine,lin,1,81.64840912818909,0.0,0.0
127,AND,10,True,hill_climber,discrete_metric,fine,lin,1,73.9978039264679,0.0,0.0
128,AND,10,True,genetic_algorithm,shd,fine,str,1,280.7208535671234,0.0,0.0
129,AND,10,True,genetic_algorithm,discrete_metric,fine,str,1,164.41390299797058,0.0,0.0
130,AND,10,True,genetic_algorithm,shd,fine,lin,1,104.03132653236389,0.0,0.0
131,AND,10,True,genetic_algorithm,discrete_metric,fine,lin,1,94.5906445980072,0.0,0.0
132,SUCC,10,True,random_search,shd,fine,str,1,206.66031527519226,0.008459076360310928,1.0
133,SUCC,10,True,random_search,discrete_metric,fine,str,1,203.90223097801208,0.6666666666666666,0.75
134,SUCC,10,True,random_search,shd,fine,lin,1,206.63275051116943,0.008459076360310928,1.0
135,SUCC,10,True,random_search,discrete_metric,fine,lin,1,205.71609020233154,0.6666666666666666,0.75
136,SUCC,10,True,hill_climber,shd,fine,str,1,283.4193654060364,0.0,0.0
137,SUCC,10,True,hill_climber,discrete_metric,fine,str,1,419.0169882774353,0.6666666666666666,0.75
138,SUCC,10,True,hill_climber,shd,fine,lin,1,201.85269832611084,0.0,0.0
139,SUCC,10,True,hill_climber,discrete_metric,fine,lin,1,487.37737917900085,0.6666666666666666,0.75
140,SUCC,10,True,genetic_algorithm,shd,fine,str,1,1246.1274733543396,0.0,0.0
141,SUCC,10,True,genetic_algorithm,discrete_metric,fine,str,1,1469.6906523704529,0.6666666666666666,0.75
142,SUCC,10,True,genetic_algorithm,shd,fine,lin,1,688.6337332725525,0.0,0.0
143,SUCC,10,True,genetic_algorithm,discrete_metric,fine,lin,1,1179.4691178798676,0.0,0.0
144,PLUS,10,True,random_search,shd,fine,str,1,287.8421096801758,0.009876543209876543,0.25
145,PLUS,10,True,random_search,discrete_metric,fine,str,1,293.55749225616455,0.4,0.25
146,PLUS,10,True,random_search,shd,fine,lin,1,287.65332317352295,0.009876543209876543,0.25
147,PLUS,10,True,random_search,discrete_metric,fine,lin,1,289.8016195297241,0.4,0.25
148,PLUS,10,True,hill_climber,shd,fine,str,1,328.31867814064026,0.008230452674897118,0.375
149,PLUS,10,True,hill_climber,discrete_metric,fine,str,1,444.6895568370819,0.4,0.25
150,PLUS,10,True,hill_climber,shd,fine,lin,1,837.9874272346497,0.009876543209876543,0.25
151,PLUS,10,True,hill_climber,discrete_metric,fine,lin,1,820.0308628082275,0.4,0.25
152,PLUS,10,True,genetic_algorithm,shd,fine,str,1,2120.932722091675,0.009876543209876543,0.25
153,PLUS,10,True,genetic_algorithm,discrete_metric,fine,str,1,1079.4684419631958,0.4,0.25
154,PLUS,10,True,genetic_algorithm,shd,fine,lin,1,726.7522277832031,0.009876543209876543,0.25
155,PLUS,10,True,genetic_algorithm,discrete_metric,fine,lin,1,696.4120881557465,0.4,0.25
156,IS_ZERO,10,True,random_search,shd,fine,str,1,33.840747356414795,0.018518518518518517,0.2
157,IS_ZERO,10,True,random_search,discrete_metric,fine,str,1,33.38879919052124,0.0,0.0
158,IS_ZERO,10,True,random_search,shd,fine,str,1,91.29386639595032,0.0,0.0
159,IS_ZERO,10,True,random_search,discrete_metric,fine,str,1,91.03301286697388,0.3333333333333333,0.2
160,IS_ZERO,10,True,random_search,shd,fine,lin,1,34.21196961402893,0.0,0.0
161,IS_ZERO,10,True,random_search,discrete_metric,fine,lin,1,34.10257887840271,0.0,0.0
162,IS_ZERO,10,True,random_search,shd,fine,lin,1,95.12217950820923,0.0,0.0
163,IS_ZERO,10,True,random_search,discrete_metric,fine,lin,1,96.58068180084229,0.0,0.0
164,IS_ZERO,10,True,hill_climber,shd,fine,str,1,41.43403220176697,0.0,0.0
165,IS_ZERO,10,True,hill_climber,discrete_metric,fine,str,1,92.50209927558899,0.0,0.0
166,IS_ZERO,10,True,hill_climber,shd,fine,str,1,74.47157669067383,0.0,0.0
167,IS_ZERO,10,True,hill_climber,discrete_metric,fine,str,1,127.32238268852234,0.0,0.0
168,IS_ZERO,10,True,hill_climber,shd,fine,lin,1,65.45205783843994,0.0,0.0
169,IS_ZERO,10,True,hill_climber,discrete_metric,fine,lin,1,42.782843589782715,0.0,0.0
170,IS_ZERO,10,True,hill_climber,shd,fine,lin,1,59.48163294792175,0.018518518518518517,0.2
171,IS_ZERO,10,True,hill_climber,discrete_metric,fine,lin,1,60.080546617507935,0.3333333333333333,0.2
172,IS_ZERO,10,True,genetic_algorithm,shd,fine,str,1,118.79794239997864,0.018518518518518517,0.2
173,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,str,1,124.83038878440857,0.3333333333333333,0.2
174,IS_ZERO,10,True,genetic_algorithm,shd,fine,str,1,433.83668279647827,0.018518518518518517,0.2
175,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,str,1,698.7666461467743,0.0,0.0
176,IS_ZERO,10,True,genetic_algorithm,shd,fine,lin,1,92.05905508995056,0.0,0.0
177,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,lin,1,115.95010757446289,0.0,0.0
178,IS_ZERO,10,True,genetic_algorithm,shd,fine,lin,1,254.0713496208191,0.018518518518518517,0.2
179,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,lin,1,252.77042365074158,0.3333333333333333,0.2
180,ALL,10,True,random_search,shd,fine,str,1,360.9376709461212,1.0,0.6666666666666666
181,ALL,10,True,random_search,discrete_metric,fine,str,1,363.7176687717438,1.0,1.0
182,ALL,10,True,random_search,shd,fine,str,1,893.4078001976013,1.0,1.0
183,ALL,10,True,random_search,discrete_metric,fine,str,1,906.2624394893646,1.0,1.0
184,ALL,10,True,random_search,shd,fine,lin,1,366.36677289009094,1.0,1.0
185,ALL,10,True,random_search,discrete_metric,fine,lin,1,368.4580683708191,1.0,1.0
186,ALL,10,True,random_search,shd,fine,lin,1,946.1791553497314,1.0,1.0
187,ALL,10,True,random_search,discrete_metric,fine,lin,1,929.0109126567841,1.0,1.0
188,ALL,10,True,hill_climber,shd,fine,str,1,338.7904987335205,1.0,1.0
189,ALL,10,True,hill_climber,discrete_metric,fine,str,1,739.9131944179535,1.0,1.0
190,ALL,10,True,hill_climber,shd,fine,str,1,765.4278295040131,1.0,1.0
191,ALL,10,True,hill_climber,discrete_metric,fine,str,1,1256.890885591507,1.0,1.0
192,ALL,10,True,hill_climber,shd,fine,lin,1,332.95629477500916,1.0,1.0
193,ALL,10,True,hill_climber,discrete_metric,fine,lin,1,330.0302174091339,1.0,1.0
194,ALL,10,True,hill_climber,shd,fine,lin,1,1497.9358098506927,1.0,1.0
195,ALL,10,True,hill_climber,discrete_metric,fine,lin,1,668.7090451717377,1.0,1.0
196,ALL,10,True,genetic_algorithm,shd,fine,str,1,1785.4049468040466,1.0,1.0
197,ALL,10,True,genetic_algorithm,discrete_metric,fine,str,1,1748.4689044952393,1.0,1.0
198,ALL,10,True,genetic_algorithm,shd,fine,str,1,9286.284413576126,1.0,1.0
199,ALL,10,True,genetic_algorithm,discrete_metric,fine,str,1,14382.416502952576,1.0,1.0
200,ALL,10,True,genetic_algorithm,shd,fine,lin,1,2776.335022687912,1.0,1.0
201,ALL,10,True,genetic_algorithm,discrete_metric,fine,lin,1,2763.2993857860565,1.0,1.0
202,ALL,10,True,genetic_algorithm,shd,fine,lin,1,9248.096148490906,1.0,1.0
203,ALL,10,True,genetic_algorithm,discrete_metric,fine,lin,1,5478.826890707016,1.0,1.0
204,FOLD,10,True,random_search,shd,fine,str,1,344.1503870487213,1.0,1.0
205,FOLD,10,True,random_search,discrete_metric,fine,str,1,358.67027020454407,1.0,1.0
206,FOLD,10,True,random_search,shd,fine,lin,1,339.975487947464,1.0,1.0
207,FOLD,10,True,random_search,discrete_metric,fine,lin,1,329.6099383831024,1.0,0.4
208,FOLD,10,True,hill_climber,shd,fine,str,1,296.68245482444763,1.0,1.0
209,FOLD,10,True,hill_climber,discrete_metric,fine,str,1,297.97449803352356,1.0,1.0
210,FOLD,10,True,hill_climber,shd,fine,lin,1,299.7281401157379,1.0,1.0
211,FOLD,10,True,hill_climber,discrete_metric,fine,lin,1,422.15488028526306,1.0,1.0
212,FOLD,10,True,genetic_algorithm,shd,fine,str,1,2195.289985895157,1.0,1.0
213,FOLD,10,True,genetic_algorithm,discrete_metric,fine,str,1,1948.1287777423859,1.0,1.0
214,FOLD,10,True,genetic_algorithm,shd,fine,lin,1,1650.6090233325958,1.0,1.0
215,FOLD,10,True,genetic_algorithm,discrete_metric,fine,lin,1,1605.3619327545166,1.0,1.0
216,NOT,10,True,random_search,shd,fine,str,2,11.022775650024414,0.0,0.0
217,NOT,10,True,random_search,discrete_metric,fine,str,2,12.053420543670654,0.5,0.5
218,NOT,10,True,random_search,shd,fine,lin,2,9.770894527435303,0.0,0.0
219,NOT,10,True,random_search,discrete_metric,fine,lin,2,10.343610286712646,0.0,0.0
220,NOT,10,True,hill_climber,shd,fine,str,2,17.37042498588562,0.0,0.0
221,NOT,10,True,hill_climber,discrete_metric,fine,str,2,13.866436004638672,0.0,0.0
222,NOT,10,True,hill_climber,shd,fine,lin,2,11.369065523147583,0.027777777777777776,0.5
223,NOT,10,True,hill_climber,discrete_metric,fine,lin,2,22.829771280288696,0.0,0.0
224,NOT,10,True,genetic_algorithm,shd,fine,str,2,117.11853337287903,0.0,0.0
225,NOT,10,True,genetic_algorithm,discrete_metric,fine,str,2,135.0387852191925,0.0,0.0
226,NOT,10,True,genetic_algorithm,shd,fine,lin,2,52.979700326919556,0.027777777777777776,0.5
227,NOT,10,True,genetic_algorithm,discrete_metric,fine,lin,2,35.511613607406616,0.0,0.0
228,AND,10,True,random_search,shd,fine,str,2,38.551737785339355,0.0,0.0
229,AND,10,True,random_search,discrete_metric,fine,str,2,37.753926515579224,0.0,0.0
230,AND,10,True,random_search,shd,fine,lin,2,33.025142431259155,0.0,0.0
231,AND,10,True,random_search,discrete_metric,fine,lin,2,33.499364137649536,0.0,0.0
232,AND,10,True,hill_climber,shd,fine,str,2,29.84424662590027,0.0,0.0
233,AND,10,True,hill_climber,discrete_metric,fine,str,2,50.32534623146057,0.0,0.0
234,AND,10,True,hill_climber,shd,fine,lin,2,94.7128849029541,0.0,0.0
235,AND,10,True,hill_climber,discrete_metric,fine,lin,2,82.97405409812927,0.0,0.0
236,AND,10,True,genetic_algorithm,shd,fine,str,2,295.82855701446533,0.0,0.0
237,AND,10,True,genetic_algorithm,discrete_metric,fine,str,2,281.91301679611206,0.0,0.0
238,AND,10,True,genetic_algorithm,shd,fine,lin,2,89.25366950035095,0.0,0.0
239,AND,10,True,genetic_algorithm,discrete_metric,fine,lin,2,79.67377710342407,0.0,0.0
240,SUCC,10,True,random_search,shd,fine,str,2,167.43229985237122,0.008459076360310928,1.0
241,SUCC,10,True,random_search,discrete_metric,fine,str,2,167.85152649879456,0.0,0.0
242,SUCC,10,True,random_search,shd,fine,lin,2,164.74128699302673,0.005029721079103795,0.75
243,SUCC,10,True,random_search,discrete_metric,fine,lin,2,163.22205424308777,0.0,0.0
244,SUCC,10,True,hill_climber,shd,fine,str,2,216.06839203834534,0.0,0.0
245,SUCC,10,True,hill_climber,discrete_metric,fine,str,2,156.9319567680359,0.6666666666666666,0.75
246,SUCC,10,True,hill_climber,shd,fine,lin,2,351.26905965805054,0.0,0.0
247,SUCC,10,True,hill_climber,discrete_metric,fine,lin,2,296.344158411026,0.0,0.0
248,SUCC,10,True,genetic_algorithm,shd,fine,str,2,984.7134931087494,0.0,0.0
249,SUCC,10,True,genetic_algorithm,discrete_metric,fine,str,2,1439.304405927658,0.6666666666666666,0.75
250,SUCC,10,True,genetic_algorithm,shd,fine,lin,2,446.5335330963135,0.016460905349794237,0.75
251,SUCC,10,True,genetic_algorithm,discrete_metric,fine,lin,2,835.6319336891174,0.0,0.0
252,PLUS,10,True,random_search,shd,fine,str,2,251.60313415527344,0.008230452674897118,0.375
253,PLUS,10,True,random_search,discrete_metric,fine,str,2,241.72504138946533,0.4,0.25
254,PLUS,10,True,random_search,shd,fine,lin,2,238.26035404205322,0.008230452674897118,0.375
255,PLUS,10,True,random_search,discrete_metric,fine,lin,2,239.96604418754578,0.4,0.25
256,PLUS,10,True,hill_climber,shd,fine,str,2,299.82076835632324,0.009876543209876543,0.25
257,PLUS,10,True,hill_climber,discrete_metric,fine,str,2,950.0399055480957,0.4,0.25
258,PLUS,10,True,hill_climber,shd,fine,lin,2,239.80525875091553,0.008230452674897118,0.375
259,PLUS,10,True,hill_climber,discrete_metric,fine,lin,2,224.70443558692932,0.4,0.25
260,PLUS,10,True,genetic_algorithm,shd,fine,str,2,914.2109580039978,0.009876543209876543,0.25
261,PLUS,10,True,genetic_algorithm,discrete_metric,fine,str,2,1079.3740015029907,0.4,0.25
262,PLUS,10,True,genetic_algorithm,shd,fine,lin,2,693.4717090129852,0.009876543209876543,0.25
263,PLUS,10,True,genetic_algorithm,discrete_metric,fine,lin,2,648.9870755672455,0.4,0.25
264,IS_ZERO,10,True,random_search,shd,fine,str,2,46.957839012145996,0.0,0.0
265,IS_ZERO,10,True,random_search,discrete_metric,fine,str,2,46.251561641693115,0.0,0.0
266,IS_ZERO,10,True,random_search,shd,fine,str,2,128.9022970199585,0.0,0.0
267,IS_ZERO,10,True,random_search,discrete_metric,fine,str,2,130.67636728286743,0.3333333333333333,0.2
268,IS_ZERO,10,True,random_search,shd,fine,lin,2,49.746422290802,0.0,0.0
269,IS_ZERO,10,True,random_search,discrete_metric,fine,lin,2,49.77601480484009,0.0,0.0
270,IS_ZERO,10,True,random_search,shd,fine,lin,2,132.25909280776978,0.0,0.0
271,IS_ZERO,10,True,random_search,discrete_metric,fine,lin,2,135.2601239681244,0.0,0.0
272,IS_ZERO,10,True,hill_climber,shd,fine,str,2,89.9900221824646,0.018518518518518517,0.2
273,IS_ZERO,10,True,hill_climber,discrete_metric,fine,str,2,78.19353079795837,0.0,0.0
274,IS_ZERO,10,True,hill_climber,shd,fine,str,2,242.59267139434814,0.0,0.0
275,IS_ZERO,10,True,hill_climber,discrete_metric,fine,str,2,103.49748826026917,0.0,0.0
276,IS_ZERO,10,True,hill_climber,shd,fine,lin,2,44.322540044784546,0.0,0.0
277,IS_ZERO,10,True,hill_climber,discrete_metric,fine,lin,2,62.30664587020874,0.0,0.0
278,IS_ZERO,10,True,hill_climber,shd,fine,lin,2,390.10673904418945,0.018518518518518517,0.2
279,IS_ZERO,10,True,hill_climber,discrete_metric,fine,lin,2,86.0163106918335,0.3333333333333333,0.2
280,IS_ZERO,10,True,genetic_algorithm,shd,fine,str,2,191.40153527259827,0.0,0.0
281,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,str,2,180.327889919281,0.0,0.0
282,IS_ZERO,10,True,genetic_algorithm,shd,fine,str,2,946.388177394867,0.0,0.0
283,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,str,2,740.9107441902161,0.0,0.0
284,IS_ZERO,10,True,genetic_algorithm,shd,fine,lin,2,131.3697862625122,0.0,0.0
285,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,lin,2,159.26354503631592,0.0,0.0
286,IS_ZERO,10,True,genetic_algorithm,shd,fine,lin,2,400.4497084617615,0.0,0.0
287,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,lin,2,564.1512756347656,0.3333333333333333,0.2
288,ALL,10,True,random_search,shd,fine,str,2,530.0545213222504,1.0,0.6666666666666666
289,ALL,10,True,random_search,discrete_metric,fine,str,2,530.6841931343079,1.0,1.0
290,ALL,10,True,random_search,shd,fine,str,2,1420.9885818958282,1.0,1.0
291,ALL,10,True,random_search,discrete_metric,fine,str,2,1312.814082145691,1.0,1.0
292,ALL,10,True,random_search,shd,fine,lin,2,551.1502709388733,1.0,1.0
293,ALL,10,True,random_search,discrete_metric,fine,lin,2,546.0837435722351,1.0,1.0
294,ALL,10,True,random_search,shd,fine,lin,2,1304.4518065452576,1.0,1.0
295,ALL,10,True,random_search,discrete_metric,fine,lin,2,1336.3719334602356,1.0,1.0
